"";"Chlopi_czesc_pierwsza_Jesien";"Faraon_tom_I";"Glebia__Tom_1_-_Skokowiec";"Glebia__Tom_2__Powrot";"Glebia__Tom_3__Napor";"Glebia__Tom_4__Bezkres";"Goraczka_Ciboli";"Iliada";"Jak_to_wyjasnic_W_poszukiwaniu_odpowiedzi_na_pytania_ktore_pozornie_nie_maja_odpowiedzi.";"Kwantechizm_2.0_czyli_klatka_na_ludzi";"Lalka_tom_I";"Nad_Niemnem_tom_I";"Odyseja";"Pi_razy_drzwi_czyli_dziwne_przypadki_matematyki";"Po_co_czlowiekowi_czas";"Przebudzenie_Lewiatana";"Rozmyslania";"Wojna_Kalibana";"Wrota_Abaddona";"Wyprawa_Cyrusa"
"dno";0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"doăłrz";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"doba";0;1;0;0;0;0;0;0;0;0;1;0;0;0;48;2;0;0;0;0
"dobăłr";0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0
"dobiä‡";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
"dobiec";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"dobiegaä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"dobiegajä…c";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"dobiegĺ‚";0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0
"dobiegĺ‚a";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"dobijaä‡";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"dobitny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
"dobowy";0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0
"dobra";1;0;1;0;2;0;2;0;1;2;0;2;1;0;1;8;8;1;4;0
"dobraä‡";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
"dobranoc";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"dobrany";0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"dobre";2;1;0;1;1;0;0;2;3;0;3;0;0;2;3;0;8;0;1;0
"dobro";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;1
"dobroä‡";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"dobroczynnoĺ›ä‡";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0
"dobroczynny";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"dobrodusznoĺ›ä‡";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"dobroduszny";0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
"dobrodziej";5;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;1;0;0;0
"dobrodziejstwo";0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0
"dobrotliwy";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"dobrowolny";0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;5;0;0;0
"dobry";4;1;4;1;1;1;1;1;3;2;5;6;4;3;5;3;25;1;6;2
"dobrze";12;1;6;11;10;4;2;2;8;0;4;13;1;6;5;11;9;9;6;3
"dobudziä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"dobyä‡";0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0
"dobycie";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"dobytek";0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0
"dobywaä‡";0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0
"dobywszy";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"docelowy";0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0
"doceniä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
"doceniaä‡";0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
"dochăłd";0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0
"dochody";0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1
"dochodzä…c";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"dochodziä‡";1;0;0;1;0;1;0;0;1;0;2;0;0;0;4;1;0;0;1;0
"dociec";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"dociekanie";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"dociekliwy";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"docieraä‡";1;0;0;0;1;0;0;0;12;1;0;0;0;0;7;1;0;0;0;1
"docinek";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"doczekaä‡";0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0
"doczepiä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"doczĺ‚apaä‡";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"doczytaä‡";0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"doczytywaä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"dodaä‡";2;6;2;8;6;3;0;0;2;1;2;3;0;6;10;1;1;1;0;0
"dodatek";0;0;0;0;1;0;0;0;2;0;0;0;0;0;3;2;1;0;1;1
"dodatkowy";0;0;1;2;1;3;2;0;0;0;0;0;0;1;6;2;0;0;1;1
"dodatni";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"dodawaä‡";0;1;0;0;0;1;0;1;0;0;2;1;0;3;3;0;2;0;0;0
"dodawanie";0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
"dodekaedr";0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
"does";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"dofinansowaä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"dogadaä‡";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"dogadzaä‡";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"dogadzajä…c";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"doganiajä…c";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"dogĺ‚ä™bny";0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"doglä…daä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"dogodny";0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"dogodziä‡";0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
"dogoniä‡";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"doiä‡";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"dojazd";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"dojechaä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"dojeĺ›ä‡";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"dojenie";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"dojĺ›ä‡";1;0;2;3;1;1;3;1;0;0;1;0;4;0;4;1;3;3;4;1
"dojĺ›cie";0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"dojo";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"dojrzaĺ‚oĺ›ä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"dojrzaĺ‚y";1;3;0;0;0;0;0;0;1;0;0;0;1;1;2;0;4;0;0;0
"dojrzeä‡";0;0;1;0;0;0;0;0;0;0;2;0;1;0;1;0;1;0;0;0
"dojrzewaä‡";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"dojrzewanie";0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"dok";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"dokä…d";1;1;0;0;0;0;0;0;1;0;1;0;1;0;5;0;1;0;0;0
"dokazaä‡";0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0
"dokazywaä‡";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"dokĺ‚adaä‡";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"dokĺ‚adka";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"dokĺ‚adniej";0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0
"dokĺ‚adniejszy";0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0
"dokĺ‚adnoĺ›ä‡";0;0;0;0;0;0;0;0;1;0;0;1;0;2;9;0;0;0;0;3
"dokĺ‚adny";0;0;5;5;2;0;0;0;21;0;0;3;0;4;28;1;7;1;1;3
"doklepaä‡";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"dokoĺ‚a";2;2;0;0;0;0;0;0;0;0;1;3;1;0;0;0;0;0;0;1
"dokoĺ„czyä‡";0;0;2;0;1;0;0;0;0;1;0;0;2;0;0;1;0;0;2;0
"dokonaä‡";0;0;0;1;3;1;0;3;4;1;0;2;0;1;0;1;1;1;0;1
"dokonanie";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"dokonywaä‡";0;1;0;0;0;1;0;0;1;0;0;0;0;0;7;0;0;0;0;0
"dokopaä‡";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"dokowy";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"doktăłr";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"doktor";0;0;11;4;1;1;0;0;0;0;0;0;0;0;4;0;0;17;0;0
"doktora";0;0;2;2;2;5;0;0;0;0;1;0;0;0;0;0;0;1;0;0
"doktorant";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0
"doktorat";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
"doktorek";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"doktorem";0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"doktorze";0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"doktryna";0;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0;0;0;0;0
"dokuä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"dokuczaä‡";0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0
"dokuczyä‡";0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
"dokument";0;0;1;10;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0
"dokumentny";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"dokumentowaä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
"dokupiä‡";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"doĺ‚ä…czaä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
"doĺ‚ä…czyä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0
"doĺ‚ek";0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
"doĺ‚em";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"doĺ›ä‡";1;1;2;0;5;0;4;1;0;8;1;3;4;1;7;6;0;4;4;1
"doĺ›wiadczaä‡";0;0;0;0;0;0;0;1;0;1;1;0;0;0;4;0;0;0;0;0
"doĺ›wiadczalny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"doĺ›wiadczenie";0;0;0;0;1;0;0;0;1;1;0;0;1;0;10;0;2;0;1;1
"doĺ›wiadczony";0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
"doĺ›wiadczyä‡";0;0;0;0;0;0;0;1;3;0;1;1;1;0;2;0;0;0;0;1
"doĺ„";0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
"dola";0;0;1;0;0;0;1;1;0;0;0;0;1;1;1;1;0;0;0;0
"dolar";0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0
"dolatywaä‡";0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"dolec";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"dolecieä‡";0;0;1;0;1;2;0;0;0;0;1;0;0;0;0;0;0;0;1;0
"dolegliwoĺ›ä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"dolegliwy";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"dolewaä‡";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"dolina";0;4;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;3;0;5
"dolinka";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"dolny";0;1;2;0;0;0;0;0;0;0;0;0;1;2;0;0;1;1;0;0
"dom";4;1;0;0;0;0;1;2;2;0;0;3;14;0;2;0;1;0;0;1
"doma";1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"domagaä‡";0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"domaĺ„ski";0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0
"domaĺ„skiego";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"domaĺ„skim";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"domăłwiä‡";1;0;0;0;0;0;0;0;1;0;1;0;0;3;2;0;0;0;0;0
"domek";0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"domem";1;0;0;0;1;0;2;0;0;0;0;0;2;0;3;1;1;1;0;0
"domena";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"domiar";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"domicjuszu";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"domieszaä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"domieszka";0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"domina";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"dominowaä‡";0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;1
"domknä…ä‡";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"domniemywaä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"domontowaä‡";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"domostwo";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"domowi";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"domownik";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
"domowy";0;0;0;0;0;0;0;1;0;0;0;2;3;0;2;1;0;0;0;2
"domu";4;1;1;0;1;0;2;9;1;1;4;33;16;2;11;3;4;4;4;0
"domyĺ›laä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
"domyĺ›liä‡";0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;0;0;1;1
"domyĺ›liwaĺ‚";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"domyĺ›lny";0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"domysĺ‚";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"donaty";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"donica";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"doniczka";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"doniesienie";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"donnagera";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"donoĺ›ny";0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"dont";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"dookoĺ‚a";0;0;2;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;2;0
"dopaĺ›ä‡";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0
"dopalaä‡";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"dopalacz";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"dopăłki";0;1;1;0;3;0;0;0;5;0;5;0;2;2;1;0;3;0;1;0
"dopăłty";0;0;0;0;0;0;0;0;1;0;2;0;1;0;0;0;0;0;0;0
"dopamina";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"dopasowaä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
"dopä™dzaä‡";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"dopeĺ‚niaä‡";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"dopeĺ‚nienie";0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1
"dopeĺ‚znä…ä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"dopiä…ä‡";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0
"dopieĺ›ciä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"dopiero";3;1;6;4;2;3;1;0;15;8;6;1;1;9;13;0;2;3;0;8
"dopilnowaä‡";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;2;0
"dopisaä‡";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"dopĺ‚yw";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"dopomagaä‡";0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
"dopomăłc";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
"dopplera";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"dopracowaä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"doprawdy";0;0;0;0;0;0;0;0;0;0;1;6;2;0;1;0;0;0;0;0
"doprecyzowaä‡";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"doprowadzaä‡";0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0
"doprowadziä‡";0;0;1;2;3;0;0;1;0;2;0;0;0;0;2;1;1;1;2;0
"dopuĺ›ciä‡";0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"dopuszczaä‡";0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"dopytywaä‡";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"doradca";0;1;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"doradczy";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"doradczyni";0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"doradzaä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
"doraĺşny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"dorăłwnaä‡";0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
"dorastaä‡";0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;4;0
"dorä™czyä‡";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"dorä™czyciel";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"doris";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0
"dorobiä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
"doroĺ›li";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"doroĺľka";0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
"doroĺľkarz";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"dorosĺ‚oĺ›ä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"dorosĺ‚y";0;1;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;2;0;0
"dorwaä‡";0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"dorzeczny";0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
"dorznä…ä‡";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"dorzuciä‡";3;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"dosiä™gaä‡";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"dosiä™gĺ‚o";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"dosiä™gnä…ä‡";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"dosiä™ĺľe";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"dosiedzieä‡";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"doskoczyä‡";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"doskonaĺ‚oĺ›ä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;3;0;0;0
"doskonaĺ‚y";0;3;1;0;0;0;0;0;0;1;2;0;0;5;2;0;1;0;0;1
"doskonaliä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"dosĺ‚owny";0;0;2;0;0;0;0;0;8;0;0;0;0;0;2;0;0;1;0;0
"dospawaä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"dostaä‡";2;2;4;2;0;2;1;1;2;4;2;1;8;0;3;2;1;1;0;1
"dostaĺ‚y";0;0;0;0;0;0;1;0;1;0;0;2;0;0;0;1;0;0;1;0
"dostarczaä‡";0;0;2;0;0;0;0;0;0;0;0;0;0;0;3;1;1;0;0;0
"dostateczny";0;1;0;0;0;0;1;2;0;0;0;1;0;0;3;1;0;1;1;0
"dostatek";0;0;0;0;0;0;0;1;0;0;2;2;2;0;0;0;0;0;0;0
"dostä™p";0;0;3;0;1;0;0;0;7;0;0;0;0;0;3;0;0;0;1;0
"dostä™pnoĺ›ä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"dostä™pny";0;0;0;0;0;0;0;2;0;0;0;0;0;1;2;0;1;0;0;0
"dostä™powy";0;0;1;3;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"dostawa";0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0
"dostawaä‡";0;0;0;0;0;1;0;1;2;1;4;5;1;0;2;0;0;1;0;0
"dostawca";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"dostojeĺ„stwo";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"dostojnik";0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"dostojnoĺ›ä‡";0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"dostojny";0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"dostosowaä‡";0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"dostosowywaä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
"dostrajaä‡";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"dostroiä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"dostrzec";0;0;1;1;2;2;0;0;6;1;2;1;0;4;5;1;0;0;0;0
"dostrzegaä‡";0;0;0;0;0;1;1;0;3;1;0;0;0;3;2;0;0;1;0;0
"dostrzegajä…c";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
"dostrzegalny";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"dosyä‡";0;0;0;0;0;0;0;1;5;1;1;0;1;0;0;0;0;0;0;1
"doszczä™tny";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"doszukaä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"doszukiwaä‡";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"dotä…d";0;0;0;0;0;0;0;7;1;1;0;1;1;2;3;1;0;1;2;1
"dotkliwy";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"dotknä…ä‡";0;0;0;1;2;0;0;0;3;0;0;2;1;0;0;1;1;0;1;0
"dotkniä™cie";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
"dotrzeä‡";0;0;0;3;3;1;4;0;29;4;0;0;0;5;6;4;0;4;5;0
"dotrzymaä‡";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"dotychczas";0;1;0;0;0;0;0;0;1;0;0;0;0;1;2;0;2;0;0;1
"dotychczasowy";0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0
"dotyczyä‡";0;0;0;0;1;0;2;0;1;1;0;0;0;6;8;1;0;1;1;1
"dotyk";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"dotykaä‡";0;0;0;1;1;0;0;0;0;0;0;1;1;0;1;0;3;1;0;1
"dotykajä…c";0;0;0;0;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"dotykowy";0;0;2;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"douczyä‡";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
