"";"Chlopi_czesc_pierwsza_Jesien";"Faraon_tom_I";"Glebia__Tom_1_-_Skokowiec";"Glebia__Tom_2__Powrot";"Glebia__Tom_3__Napor";"Glebia__Tom_4__Bezkres";"Goraczka_Ciboli";"Iliada";"Jak_to_wyjasnic_W_poszukiwaniu_odpowiedzi_na_pytania_ktore_pozornie_nie_maja_odpowiedzi.";"Kwantechizm_2.0_czyli_klatka_na_ludzi";"Lalka_tom_I";"Nad_Niemnem_tom_I";"Odyseja";"Pi_razy_drzwi_czyli_dziwne_przypadki_matematyki";"Po_co_czlowiekowi_czas";"Przebudzenie_Lewiatana";"Rozmyslania";"Wojna_Kalibana";"Wrota_Abaddona";"Wyprawa_Cyrusa"
"mniejszy";0;0;3;0;0;1;0;1;10;1;0;3;0;4;1;1;2;1;2;7
"mniemanie";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0
"mnogość";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
"mnóstwo";0;8;0;0;1;1;2;2;1;0;2;2;1;0;5;2;1;0;2;0
"mnożenie";0;0;0;0;0;0;0;0;0;1;0;0;0;4;0;0;0;0;0;0
"mnożyć";0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0
"moc";0;0;2;3;1;0;1;1;0;0;0;0;3;0;1;1;6;2;1;0
"mocniej";0;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0
"mocniejszy";0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"mocno";2;0;0;0;1;2;4;0;1;1;2;3;0;0;1;2;0;3;2;0
"mocny";3;0;1;1;1;0;0;1;1;0;1;0;1;0;0;1;0;0;0;0
"mocować";0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
"mocz";0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0
"moda";0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0
"model";0;0;0;0;0;0;0;0;4;1;0;0;0;3;3;0;0;0;0;0
"moderator";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0
"modlić";1;0;0;0;0;0;1;0;0;0;1;3;1;0;0;0;2;0;0;0
"modlitwa";1;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
"modny";0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
"modry";1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"modyfikacja";0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"modyfikować";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0
"mogąc";0;2;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;0;1
"mogiła";1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"mogli";0;1;3;0;1;0;5;0;1;0;1;0;0;3;3;0;0;1;6;0
"moi";0;1;0;0;0;0;0;1;1;1;0;0;0;0;1;0;1;0;0;0
"moich";0;2;0;0;2;0;0;5;0;0;1;1;1;0;5;0;0;0;0;0
"moim";1;2;0;0;0;0;0;2;0;1;0;0;3;4;8;0;0;0;0;0
"moimi";0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"mój";3;6;1;1;3;0;0;1;0;1;5;5;15;0;14;1;1;1;0;0
"moja";1;2;1;0;5;0;1;2;2;2;1;7;2;1;6;1;4;1;0;0
"moją";0;2;0;0;1;0;0;2;0;0;4;0;2;3;2;0;1;0;0;0
"moje";2;6;0;2;0;0;0;6;1;3;2;3;4;3;8;1;0;0;2;0
"mojego";0;1;0;1;1;0;0;1;0;1;0;0;2;1;6;1;0;2;0;0
"mojej";2;2;0;1;2;0;2;4;0;2;1;1;3;5;3;0;1;1;0;0
"mokry";0;0;1;0;0;0;0;2;0;0;0;0;0;0;1;2;0;0;0;0
"molekuła";0;0;0;0;0;0;0;0;5;0;0;0;0;0;1;0;0;0;0;0
"moment";0;0;6;8;4;7;0;0;33;3;0;1;0;6;25;0;0;1;1;0
"monarcha";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1
"monarchia";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
"monitor";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;3;0
"monitorować";0;0;0;4;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0
"monitorujący";0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
"monotonny";2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"monsieur";0;0;7;5;2;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"monsieura";0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"monsieurem";0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"montować";0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;1;0
"morał";0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
"moralność";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
"moralny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;6
"mormon";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0
"morski";0;0;0;0;0;0;0;4;2;0;0;0;6;0;1;0;0;0;1;0
"mórz";0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
"morzach";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
"morze";1;4;0;2;1;0;0;12;2;0;0;1;4;0;6;0;1;0;0;12
"mostek";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;1;1;0
"motor";0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"motoryczny";0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"motyli";0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"motyw";0;0;0;0;0;0;0;0;0;0;0;0;0;16;2;0;0;0;0;1
"mowa";0;1;0;1;1;0;1;6;0;1;0;2;4;0;0;0;4;0;0;9
"mówca";0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"mówiąc";0;0;0;1;0;0;1;1;2;1;1;0;1;4;8;2;1;2;3;0
"mózg";0;0;4;1;4;3;0;0;9;1;0;0;0;1;14;0;0;1;0;0
"mózgowy";0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"możliwe";0;0;5;0;3;3;0;0;5;0;0;0;0;2;3;0;2;1;2;0
"możliwość";0;0;3;1;2;0;0;0;6;0;0;0;0;2;4;1;0;0;1;0
"możliwy";0;1;3;2;3;2;0;0;9;0;0;0;0;6;4;1;1;0;1;0
"możność";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0
"mrok";3;0;0;0;0;0;3;0;0;0;2;0;3;0;5;0;0;1;1;0
"mrowie";0;0;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"mrowisko";0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
"mrówka";0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0
"mruczeć";1;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0
"mrugać";0;0;2;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0
"mrugając";0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0
"mrugnąć";1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"mruknąć";2;0;2;1;7;4;0;0;0;0;6;1;0;0;0;1;0;0;0;0
"mrużyć";0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0
"mściwy";0;0;1;0;0;0;0;3;0;0;0;0;2;0;0;0;0;0;0;0
"mucha";1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"muchy";0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
"muł";0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0
"mumia";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"mundur";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0
"mur";0;0;0;0;0;0;1;2;0;0;1;1;0;0;0;0;2;0;0;0
"muszka";0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;1;0
"muza";0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0
"muzyczny";0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0
"muzyka";0;1;1;0;0;0;0;0;0;0;1;2;0;1;0;2;0;0;1;0
"myć";1;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
"mydło";1;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0
"mylić";0;0;1;0;1;1;0;0;1;0;2;0;1;0;1;0;0;0;0;0
"mym";0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
"myrton";0;0;24;7;18;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"myrtona";0;0;4;2;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"myśląc";0;0;0;0;0;0;0;1;0;0;2;0;2;1;0;0;0;0;0;0
"myśliciel";0;0;0;0;10;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
"myśliwiec";0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"myślowy";0;0;0;0;0;0;0;0;0;2;0;0;0;1;1;0;0;0;0;0
"mysz";0;0;0;0;0;0;0;0;0;0;1;0;0;0;11;0;0;0;0;0
"nabawić";0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
"nabierać";2;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;1
"nabożny";1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"nabrać";0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;0;0;0;1
"nabrzmiały";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0
"nabyć";0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
"nachylać";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
"nachylić";0;0;1;2;0;1;1;0;0;0;0;0;0;3;0;1;0;0;2;0
"nacisk";0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0
"naciskać";0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
"naciskając";0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"nacisnąć";0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0
"naczelny";0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;6
"naczynie";0;1;0;0;1;0;0;1;0;0;1;0;1;11;2;0;1;0;0;0
"nadać";0;0;1;1;0;0;0;2;1;1;1;2;1;2;3;0;1;0;2;2
"nadając";0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0
"nadajnik";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0
"nadal";0;0;1;1;2;3;0;0;1;1;0;0;1;2;4;0;0;0;1;0
"nadarzyć";0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0
"nadawać";0;1;1;1;0;0;0;0;1;0;0;4;0;0;4;2;0;0;3;0
"nadchodzić";0;0;0;1;0;1;0;0;1;0;0;2;0;2;2;0;0;2;0;0
"nadciągać";0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0
"nade";0;6;0;0;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;0
"nadejść";0;1;0;0;1;0;0;1;0;0;0;0;0;3;4;0;1;0;1;0
"nader";0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
"nadgarstek";0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;1;0;0
"nadjechać";1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"nadmiar";0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"nadmierny";0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"nadmuchiwać";0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
"nadto";0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;4;0;0;3
"nadzieja";0;0;1;0;5;1;2;0;1;1;1;1;1;1;0;1;3;2;2;1
"nadzór";0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
"nadzorować";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
"nadzwyczajny";0;3;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"nagana";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1
"nagi";0;7;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
"nagranie";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;1;0
"nagroda";0;0;0;0;0;0;0;5;0;0;0;2;0;0;0;0;0;0;0;0
"najbardziej";0;0;2;0;3;0;2;3;9;1;2;1;1;6;10;1;1;2;2;1
"najbliżej";0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0
"najbliższy";0;0;0;1;0;1;1;0;2;0;0;0;0;0;1;1;2;5;0;0
"najcelniejszy";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
"najcięższy";0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"najczęściej";0;2;0;0;0;0;0;0;0;2;3;0;0;2;4;0;1;0;0;1
"najdalej";0;0;0;0;0;0;0;0;3;0;2;0;0;0;0;0;0;0;1;0
"najdalszy";0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0
"najdłużej";0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0
"najdłuższy";0;0;0;0;0;0;0;0;2;0;0;0;0;0;2;1;1;0;0;0
"najdrobniejszy";0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;2;0;0;0
"najemnik";0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"najgłębszy";0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"najgorsze";0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0
"najgorszy";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"najgorzej";0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0
"najkorzystniejszy";0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"najkrótszy";0;1;0;0;0;0;0;0;4;0;0;0;0;1;0;0;3;0;0;1
"najlepiej";0;0;0;0;2;0;1;0;1;0;0;0;0;0;4;1;0;0;0;1
"najlepszy";2;1;1;0;0;1;0;1;3;1;2;2;2;0;5;3;2;1;7;1
"najmilszy";0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0
"najmniej";0;0;0;1;1;0;0;0;4;0;1;0;0;0;4;0;0;0;0;0
"najmniejszy";0;0;2;1;0;1;0;1;9;1;0;0;0;0;0;0;2;0;0;1
"najniższy";0;0;0;0;0;0;0;1;0;0;0;0;0;0;6;0;0;1;0;0
"najnowszy";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
"najpiękniejszy";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"najpierw";1;0;1;3;1;1;0;0;2;6;0;1;1;1;5;2;1;2;0;1
"najprawdopodobniej";0;0;3;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0
"najprostszy";0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0
"najróżniejszy";0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;0;0;0;0
"najsilniejszy";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0
"najskuteczniej";0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0
"najspokojniej";1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"najstarszy";0;2;0;0;0;0;0;0;2;0;0;0;0;2;3;0;1;0;0;3
"najszybciej";0;0;0;0;0;1;0;0;0;1;0;0;0;0;5;0;0;0;2;0
"najszybszy";0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"najtrudniejszy";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1
"najważniejszy";0;0;2;1;1;1;0;0;2;0;0;0;0;0;2;0;1;0;2;0
"najwidoczniej";0;0;0;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"najwięcej";0;0;1;0;0;0;0;1;1;0;2;0;1;0;5;0;0;1;0;0
"największy";0;4;1;2;1;0;0;2;6;0;4;0;0;5;9;1;1;1;6;0
"najwyraźniej";0;0;1;0;1;0;0;0;1;0;0;0;0;1;2;0;0;0;0;0
"najwyżej";0;0;1;0;0;1;0;0;0;4;0;0;0;0;1;0;1;2;0;0
"najwyższy";0;6;0;1;0;1;0;2;1;0;1;0;0;2;3;0;6;0;0;0
"najzwyklejszy";0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"nakarmić";1;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
"nakazywać";0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0
"nakryć";0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0
"nakrywać";0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
"nalać";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;2;0
"naładować";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"nalegać";0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0
"należało";0;0;3;1;1;0;0;0;0;2;1;0;0;2;0;0;1;0;1;1
"należałoby";0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0
"należeć";0;2;3;3;3;0;0;0;0;0;1;1;1;6;8;0;1;0;1;1
"należny";0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0
"należy";0;2;0;0;1;0;0;1;0;1;4;1;2;6;5;0;37;0;2;5
"należycie";0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;2
"nałożyć";0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0;0
"namacalny";0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;1;0
"nami";1;0;1;1;3;0;0;1;12;0;2;2;2;1;3;0;0;0;0;0
"namieszać";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"namiętny";1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0
"namiot";0;3;0;0;0;0;0;11;0;0;0;0;0;0;5;0;0;0;0;0
"namówić";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
"namysł";0;0;1;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;1;0
"nań";0;0;0;0;0;0;0;1;0;0;0;1;2;0;0;0;1;0;0;0
"nanitowej";0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"naomi";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;8;16;0
"napad";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"napaść";0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0
"napawać";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
"napęczniały";0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"napęd";0;0;9;2;0;1;0;0;0;0;0;0;0;0;1;5;0;0;1;0
"napędzać";0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0
"napełniać";0;0;0;0;0;0;0;2;0;0;0;4;0;0;0;0;1;0;0;0
"napełniając";0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"napełnić";1;1;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;1
"napić";0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0
"napięcie";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"napierać";0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
"napięty";0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"napis";0;1;0;2;0;0;0;0;0;0;2;0;0;3;0;0;0;0;0;0
"napisać";0;0;0;0;0;0;0;0;1;3;1;0;0;1;11;0;1;0;0;6
"napływ";0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"napływać";0;1;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0
"napój";0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0
"napoleon";0;0;0;0;0;0;0;0;0;0;26;0;0;1;0;0;0;0;0;0
"napór";0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"napotkać";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"naprawa";0;0;0;0;0;1;0;0;0;0;0;1;0;0;3;1;0;1;0;0
"naprawdę";0;0;2;3;6;1;1;0;13;2;1;3;0;5;13;5;1;5;6;1
"naprawiać";0;0;0;0;0;0;0;0;0;0;0;3;0;0;2;1;0;0;0;0
"naprawić";0;0;2;0;0;1;0;0;0;0;0;1;0;0;0;2;1;1;0;0
"naprzeciw";1;1;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;1;0;1
"naprzeciwko";0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"naprzód";0;4;0;0;0;0;0;0;0;0;2;5;2;0;1;0;0;0;0;2
"narada";0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
"naradzić";0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"narastać";0;0;0;0;2;5;2;0;0;0;0;0;0;0;0;0;0;0;1;0
"naraz";0;0;0;0;0;0;0;0;1;1;0;0;2;0;0;0;0;0;0;0
"narażać";0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
"narażając";0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"nareszcie";0;5;2;0;1;0;0;0;0;0;5;0;1;0;0;0;0;0;0;0
"narobić";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
"naród";2;6;0;0;0;0;0;14;1;0;0;0;0;0;0;1;0;2;0;2
"narodowy";0;1;0;0;0;0;0;1;0;0;0;0;0;0;4;0;0;0;0;0
"narodzenie";0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
"narodzić";0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"narodziny";0;0;1;1;0;0;0;0;0;0;0;0;0;5;5;0;0;0;0;0
"naruszyć";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
"narysować";0;0;0;0;0;0;0;0;10;0;0;0;0;1;0;0;0;1;0;0
"narzędzie";0;1;1;0;0;1;0;1;4;0;0;0;0;6;1;2;1;1;0;0
"narzekać";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
"narzucić";0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0
"narzut";0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"nasa";0;0;0;0;0;0;0;0;4;0;0;0;0;0;1;0;0;0;0;0
"nasi";0;2;0;0;0;0;0;0;1;0;1;0;1;1;3;0;0;0;0;0
"naśladować";0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0
"nasłuchiwać";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"nastać";0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"nastąpić";0;0;0;0;0;0;0;0;1;0;0;0;0;1;3;1;1;0;0;0
"nastawiać";0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;1;0;0;0
"nastawić";0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
"następca";0;24;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"następny";0;3;3;2;4;1;1;0;3;0;2;0;0;2;16;4;5;2;4;1
"następować";0;0;1;0;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;2
"następujący";0;0;0;0;1;0;0;0;0;1;0;0;0;5;0;0;3;0;0;0
"nastręczać";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
"nastrój";0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0
"nasuwać";0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;1;0;0;0
"nasyp";0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"nasz";1;4;0;0;3;0;0;2;17;3;6;0;5;1;14;0;0;0;1;0
"nasza";2;1;1;1;4;0;0;0;12;1;0;0;1;0;8;0;2;0;1;0
"naszą";0;0;1;1;1;0;0;0;7;0;1;0;1;1;4;0;0;0;0;1
"nasze";1;1;1;1;0;2;0;4;20;2;1;0;1;0;13;1;1;0;0;0
"naszego";0;1;1;0;1;0;1;2;15;3;4;2;0;1;9;0;1;0;3;0
"naszej";0;2;0;0;3;0;0;1;10;7;1;2;0;5;11;0;0;1;1;0
"naszemu";0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0
"naszych";0;0;1;1;1;0;0;2;14;0;0;2;4;3;6;0;0;1;0;0
"naszym";0;1;0;1;3;0;1;0;21;0;2;3;2;0;14;0;0;1;1;1
"naszymi";0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0
"natarczywość";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
"natchnienia";0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"natężenie";0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;1;0;0
"natomiast";0;1;0;0;0;0;0;0;1;1;0;0;0;0;6;0;0;0;0;5
"natrafić";0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;0;0;0;0;0
"natrętny";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
"natrium";0;0;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"natryskowy";0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"natura";0;2;0;0;0;0;0;1;3;0;2;1;0;0;2;0;64;0;1;15
"naturalny";0;0;1;1;0;2;0;0;0;4;5;2;0;1;18;1;5;0;0;1
"natychmiast";0;2;4;2;7;1;0;5;3;0;1;0;0;1;0;1;5;3;1;0
"natychmiastowy";0;0;1;0;0;1;0;0;2;0;0;0;0;0;0;0;2;0;0;0
"nauczyć";0;0;0;0;0;0;0;1;5;2;1;0;1;1;1;0;4;0;2;0
